Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_JF804813.1	98.1	47.959	15.526	34.129	15.798	-	-	-	-	100	-
HIV1.cut.id_JF804814.1	100.0	42.854	32.1	35.178	30.821	-	-	-	-	100	15.099
HIV1.cut.id_JN188292.1	94.341	26.241	22.943	43.636	14.538	-	-	-	-	100	-
HIV1.cut.id_JN230353.1	100.0	46.519	35.354	29.535	11.275	-	-	23.98	-	100	-
HIV1.cut.id_JN571034.1	100.0	99.78	54.883	80.051	43.777	-	13.666	19.851	-	100	-
HIV1.cut.id_JN860761.1	100.0	-	-	34.213	-	-	-	-	-	100	-
HIV1.cut.id_JN860762.1	65.022	46.368	30.597	57.217	14.503	-	-	13.869	-	100	-
HIV1.cut.id_JN860763.1	95.223	34.118	-	31.35	-	-	-	12.586	-	100	-
HIV1.cut.id_JN860764.1	98.229	21.021	-	48.931	-	-	-	-	-	100	-
HIV1.cut.id_JN860765.1	100.0	53.336	29.043	42.374	17.288	-	-	-	-	100	-
HIV1.cut.id_JN860766.1	100.0	48.285	-	49.753	12.232	-	-	27.126	-	100	-
HIV1.cut.id_JN860767.1	91.946	12.653	13.083	17.694	-	-	-	-	-	100	19.121
HIV1.cut.id_JN860768.1	100.0	51.318	-	34.896	-	-	-	-	-	100	-
HIV1.cut.id_JN860769.1	98.431	66.826	45.661	32.776	15.512	-	-	-	-	100	-
HIV1.cut.id_JQ316126.1	66.041	34.573	14.22	43.57	14.231	-	-	-	-	100	-
HIV1.cut.id_JQ316127.2	64.383	48.361	12.328	16.066	22.197	-	-	-	-	100	-
HIV1.cut.id_JQ316128.1	60.395	23.544	31.443	31.651	11.026	-	-	-	-	100	-
HIV1.cut.id_JQ316129.1	61.162	44.045	-	16.678	-	-	-	-	-	100	-
HIV1.cut.id_JQ316130.1	100.0	36.543	13.539	37.635	23.048	-	-	-	-	100	-
HIV1.cut.id_JQ316131.1	90.88	-	38.737	43.067	13.077	-	-	-	-	100	-
HIV1.cut.id_JQ316132.1	70.475	38.285	24.653	46.892	36.679	-	-	-	-	100	-
HIV1.cut.id_JQ316133.1	86.248	40.124	24.272	22.473	35.87	-	-	14.219	-	100	-
HIV1.cut.id_JQ316134.1	78.588	29.549	17.843	7.269	-	-	-	-	-	100	-
HIV1.cut.id_JQ316135.1	79.56	23.243	15.371	42.741	15.612	-	-	-	-	100	-
HIV1.cut.id_JQ316136.1	100.0	11.96	-	-	16.41	-	-	14.515	-	100	-
HIV1.cut.id_JQ316137.1	78.737	14.895	13.231	41.049	-	-	-	-	-	100	-
HIV1.cut.id_JQ316138.1	100.0	-	-	20.176	-	-	-	-	-	100	-
HIV1.cut.id_JQ341411.1	100.0	41.032	20.235	30.331	22.336	-	-	-	-	100	-
HIV1.cut.id_JQ429433.2	84.824	41.204	-	33.241	26.812	-	-	12.739	-	100	-
HIV1.cut.id_JX503071.1	75.093	-	-	38.303	-	-	-	17.301	-	100	-
HIV1.cut.id_JX503072.1	100.0	50.924	2.144	36.541	-	-	-	-	-	100	-
HIV1.cut.id_JX503073.1	47.43	-	3.175	-	-	-	-	-	-	100	-
HIV1.cut.id_JX503074.1	100.0	-	-	15.025	18.865	-	-	-	-	100	-
HIV1.cut.id_JX503075.1	100.0	55.158	13.64	43.395	-	-	-	-	-	100	-
HIV1.cut.id_JX503076.1	62.275	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_JX503077.1	75.805	-	-	21.016	-	-	-	-	-	100	-
HIV1.cut.id_JX503078.1	45.181	3.52	17.231	32.775	11.945	-	-	16.23	-	100	-
HIV1.cut.id_JX503080.1	59.35	30.761	-	4.9	-	-	-	-	-	100	-
HIV1.cut.id_JX503081.1	59.721	-	-	36.277	-	-	-	-	-	100	-
HIV1.cut.id_JX503082.1	38.159	-	-	29.72	-	-	-	-	-	100	-
HIV1.cut.id_JX503083.1	100.0	-	-	18.695	-	-	-	-	-	100	-
HIV1.cut.id_JX574661.1	65.289	24.594	-	27.518	-	-	-	-	-	100	-
HIV1.cut.id_JX574662.1	100.0	13.765	-	56.894	-	-	-	11.676	-	100	-
HIV1.cut.id_JX574663.1	92.974	16.052	-	27.491	18.432	-	-	-	-	100	-
HIV1.cut.id_K02007.1	68.223	14.965	-	52.115	-	-	-	-	-	100	-
HIV1.cut.id_K02013.1	30.07	-	-	35.293	1.664	-	-	-	-	100	-
HIV1.cut.id_K02083.1	61.625	-	-	9.52	-	-	-	-	-	100	-
HIV1.cut.id_K03454.1	-	-	28.134	10.928	-	-	-	-	-	100	-
HIV1.cut.id_K03455.1	-	-	-	1.244	-	-	-	-	-	100	-
HIV1.cut.id_KC156114.1	96.278	61.027	26.98	49.774	23.578	-	-	-	-	100	-
HIV1.cut.id_KC156115.1	54.2	12.594	11.983	13.435	-	-	-	-	-	100	-
HIV1.cut.id_KC156116.1	100.0	5.056	-	23.514	15.212	-	-	-	-	100	-
HIV1.cut.id_KC156117.1	28.672	-	-	36.445	-	-	-	-	-	100	-
HIV1.cut.id_KC156118.1	95.347	18.625	-	33.443	15.281	-	-	-	-	100	-
HIV1.cut.id_KC156119.1	100.0	23.368	-	-	-	-	-	16.337	-	100	-
HIV1.cut.id_KC156120.1	100.0	30.31	17.158	47.557	11.523	-	-	-	-	100	-
HIV1.cut.id_KC156121.1	59.616	-	-	37.969	-	-	-	-	-	100	-
HIV1.cut.id_KC156122.1	100.0	-	-	6.767	-	-	-	-	-	100	-
HIV1.cut.id_KC156123.1	100.0	23.494	-	-	-	-	-	15.248	-	100	-
HIV1.cut.id_KC156124.1	-	20.456	13.211	43.114	-	-	-	-	-	100	-
HIV1.cut.id_KC156125.1	95.991	55.82	-	11.131	-	-	-	-	-	100	-
HIV1.cut.id_KC156126.1	67.198	33.206	11.95	40.765	14.495	-	-	-	-	100	-
HIV1.cut.id_KC156127.1	37.734	34.854	-	42.965	12.75	-	-	-	-	100	-
HIV1.cut.id_KC156128.1	78.578	18.762	25.599	18.048	31.523	-	-	-	-	100	-
HIV1.cut.id_KC156129.1	30.061	48.081	32.595	24.775	15.245	-	-	-	-	100	-
HIV1.cut.id_KC156130.1	95.818	59.307	-	27.022	-	-	-	-	-	100	-
HIV1.cut.id_KC156210.1	91.754	50.394	14.906	47.474	11.111	-	-	-	-	100	-
HIV1.cut.id_KC156211.1	97.342	45.151	23.624	32.334	30.544	-	-	-	-	100	-
HIV1.cut.id_KC156212.1	100.0	41.544	65.594	70.859	15.588	-	-	22.857	-	100	-
HIV1.cut.id_KC156213.1	98.993	50.389	23.7	56.628	25.353	-	-	12.994	-	100	-
HIV1.cut.id_KC156214.1	27.751	11.985	-	20.165	20.584	-	-	14.256	-	100	-
HIV1.cut.id_KC156215.1	86.817	60.077	-	42.969	17.438	-	-	-	-	100	-
HIV1.cut.id_KC156216.1	61.886	1.564	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KC156217.1	93.933	42.953	-	43.675	-	-	-	8.006	-	100	-
HIV1.cut.id_KC156218.1	100.0	63.29	17.519	57.836	29.038	-	-	-	-	100	-
HIV1.cut.id_KC156219.1	97.254	48.649	23.696	43.213	-	-	-	-	-	100	-
HIV1.cut.id_KC156220.1	100.0	60.938	24.934	52.285	11.545	-	-	-	-	100	-
HIV1.cut.id_KC156221.1	100.0	47.643	21.398	47.566	-	-	-	11.76	-	100	-
HIV1.cut.id_KC492737.1	27.298	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KC492738.1	11.525	-	-	23.755	-	-	-	-	-	100	-
HIV1.cut.id_KC503852.1	11.596	-	12.752	-	-	-	-	-	-	100	-
HIV1.cut.id_KC503853.1	-	-	-	11.867	-	-	-	-	-	100	-
HIV1.cut.id_KC503854.1	-	-	-	12.322	15.527	-	-	-	-	100	-
HIV1.cut.id_KC503855.1	64.784	-	-	10.524	-	-	-	-	-	100	-
HIV1.cut.id_KC522031.1	100.0	13.37	-	11.565	-	-	-	-	-	100	-
HIV1.cut.id_KC522032.1	72.771	11.735	-	31.212	-	-	-	-	-	100	-
HIV1.cut.id_KC522033.1	88.21	30.121	-	12.385	-	-	-	-	-	100	-
HIV1.cut.id_KC522034.1	100.0	-	-	26.511	-	-	-	13.053	-	100	-
HIV1.cut.id_KC852172.1	23.824	31.671	17.925	49.641	31.591	-	-	19.975	-	100	-
HIV1.cut.id_KC852173.1	31.601	-	-	15.028	-	-	-	-	-	100	14.614
HIV1.cut.id_KC852174.1	100.0	21.069	-	33.475	12.16	-	-	-	-	100	-
HIV1.cut.id_KC898975.1	90.249	29.426	18.93	24.682	-	-	3.816	-	-	100	-
HIV1.cut.id_KC898976.1	100.0	35.347	-	31.818	-	-	-	-	-	100	-
HIV1.cut.id_KC898977.1	79.123	28.642	24.381	14.129	8.794	-	-	-	-	100	-
HIV1.cut.id_KC898978.1	66.807	27.609	25.976	43.8	-	-	-	-	-	100	-
HIV1.cut.id_KC898979.1	93.583	23.953	24.155	14.356	14.457	-	-	-	-	100	-
HIV1.cut.id_KC898981.1	63.336	43.553	40.437	46.76	26.615	-	-	-	-	100	-
HIV1.cut.id_KC898982.1	98.17	9.533	-	23.698	-	-	-	-	-	100	-
HIV1.cut.id_KC898983.1	99.394	11.199	-	38.898	-	-	-	15.644	-	100	-
HIV1.cut.id_KC898984.1	99.966	26.454	-	2.8	-	-	-	-	-	100	-
HIV1.cut.id_KC898985.1	100.0	36.744	13.086	37.741	-	-	-	15.488	-	100	-
HIV1.cut.id_KC898986.1	100.0	36.39	-	20.946	-	-	-	-	-	100	-
HIV1.cut.id_KC898987.1	99.899	51.916	16.38	25.772	13.762	-	-	-	-	100	46.096
HIV1.cut.id_KC898988.1	100.0	44.346	12.704	38.408	13.283	-	-	-	-	100	-
HIV1.cut.id_KC898989.1	96.863	41.846	28.326	36.283	-	-	-	4.006	-	100	-
HIV1.cut.id_KC898990.1	83.91	-	14.238	-	-	-	-	-	-	100	-
HIV1.cut.id_KC898991.1	100.0	28.065	14.462	20.314	-	-	-	-	-	100	-
HIV1.cut.id_KC898992.1	91.595	25.717	18.614	74.58	-	-	-	-	-	100	-
HIV1.cut.id_KC898993.1	91.045	35.307	15.75	26.432	31.364	-	-	12.42	-	100	-
HIV1.cut.id_KC898994.1	80.08	21.113	30.755	32.061	11.811	-	-	-	-	100	-
HIV1.cut.id_KC898995.1	89.772	45.779	-	53.367	14.073	-	-	-	-	100	-
HIV1.cut.id_KC898996.1	100.0	26.157	15.654	13.311	16.661	-	-	-	-	100	-
HIV1.cut.id_KC899006.1	78.679	22.959	25.601	11.982	-	-	-	-	-	100	-
HIV1.cut.id_KC899007.1	100.0	53.521	27.86	33.825	24.084	-	-	-	-	100	-
HIV1.cut.id_KC899008.1	60.717	35.164	42.244	27.437	33.655	-	-	-	-	100	-
HIV1.cut.id_KC899009.1	100.0	13.564	-	26.9	1.434	-	-	-	-	100	-
HIV1.cut.id_KC899010.1	100.0	59.065	28.658	53.661	12.602	-	-	15.787	-	100	-
HIV1.cut.id_KC899011.1	71.689	36.921	42.239	36.784	15.192	-	-	14.543	-	100	-
HIV1.cut.id_KC899012.1	95.364	48.304	-	29.485	15.599	-	-	14.274	-	100	-
HIV1.cut.id_KC899013.1	100.0	44.224	18.546	25.37	-	-	-	-	-	100	-
HIV1.cut.id_KC899014.1	83.06	32.934	-	43.092	-	-	-	12.392	-	100	-
HIV1.cut.id_KC899015.1	83.813	44.623	10.126	44.395	38.037	-	-	-	-	100	-
HIV1.cut.id_KC914396.1	73.135	-	-	27.808	-	-	-	11.705	-	100	-
HIV1.cut.id_KC935957.1	80.966	45.341	-	33.956	-	-	-	-	-	100	-
HIV1.cut.id_KC935958.1	100.0	18.46	11.707	34.922	14.694	-	-	-	-	100	-
HIV1.cut.id_KC935959.1	100.0	34.05	23.598	36.952	15.143	-	-	-	-	100	-
HIV1.cut.id_KF234628.1	100.0	19.425	25.735	10.682	-	-	-	-	-	100	-
HIV1.cut.id_KF425293.1	89.945	-	-	20.311	8.935	-	-	-	-	100	-
HIV1.cut.id_KF766537.1	-	64.941	13.061	19.914	26.078	-	-	-	-	100	-
HIV1.cut.id_KF766538.1	100.0	-	-	5.777	-	-	-	-	-	100	-
HIV1.cut.id_KF766539.1	-	12.44	30.17	30.181	-	-	-	-	-	100	-
HIV1.cut.id_KF766540.1	100.0	41.75	15.199	65.656	-	-	-	-	-	100	-
HIV1.cut.id_KF766541.1	100.0	32.917	18.176	1.999	-	-	-	-	-	100	-
HIV1.cut.id_KF766542.1	53.656	11.307	-	50.913	19.361	-	-	-	-	100	-
HIV1.cut.id_KF990605.1	100.0	-	19.495	-	-	-	-	-	-	100	-
HIV1.cut.id_KF990606.1	53.359	-	-	27.838	-	-	-	-	-	100	-
HIV1.cut.id_KF990607.1	-	35.675	-	14.995	-	-	-	-	-	100	-
HIV1.cut.id_KF990608.1	100.0	54.56	44.702	69.491	59.423	-	-	12.576	-	100	-
HIV1.cut.id_KJ704797.1	24.488	8.99	6.931	54.107	-	-	7.743	-	-	100	-
HIV1.cut.id_KJ925006.1	28.537	-	-	6.142	-	-	-	-	-	100	-
HIV1.cut.id_KM390026.1	11.328	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KM438031.1	85.988	-	-	12.655	-	-	-	-	-	100	-
HIV1.cut.id_KM438032.1	86.639	2.005	25.817	37.064	32.432	-	-	-	-	100	-
HIV1.cut.id_KP170487.1	100.0	49.154	11.435	44.266	15.092	-	-	13.016	-	100	-
HIV1.cut.id_KP718914.1	100.0	65.088	49.061	71.646	76.992	-	-	37.79	-	100	-
HIV1.cut.id_KP718915.1	100.0	58.384	36.312	67.33	29.254	-	-	35.446	-	100	-
HIV1.cut.id_KP718916.1	100.0	48.704	29.035	61.147	45.427	-	-	26.652	-	100	-
HIV1.cut.id_KP718917.1	100.0	75.176	49.715	82.004	47.596	-	-	31.474	-	100	-
HIV1.cut.id_KP718918.1	75.678	66.765	48.091	56.439	52.836	-	-	34.218	-	100	-
HIV1.cut.id_KP718919.1	100.0	60.892	70.429	81.339	33.687	-	-	30.351	-	100	-
HIV1.cut.id_KP718920.1	100.0	63.624	60.533	51.841	49.799	-	-	30.295	-	100	-
HIV1.cut.id_KP718921.1	100.0	50.709	20.382	48.984	11.493	-	-	11.581	-	100	-
HIV1.cut.id_KP718922.1	99.967	57.382	31.367	60.337	41.503	-	-	35.136	-	100	-
HIV1.cut.id_KP718923.1	99.684	59.13	51.971	61.186	48.323	-	-	43.569	-	100	-
HIV1.cut.id_KP718924.1	100.0	58.918	50.648	51.786	45.273	-	-	32.62	-	100	-
HIV1.cut.id_KP718925.1	100.0	62.619	89.672	76.002	35.034	-	-	39.418	-	100	-
HIV1.cut.id_KP718926.1	100.0	55.514	46.193	83.637	65.881	-	-	38.039	-	100	-
HIV1.cut.id_KP718927.1	100.0	53.283	41.165	67.675	70.61	-	-	50.281	-	100	-
HIV1.cut.id_KP718928.1	100.0	70.922	54.431	73.534	50.298	-	-	36.717	-	100	-
HIV1.cut.id_KP718929.1	100.0	69.616	83.936	82.546	65.247	-	-	26.014	-	100	-
HIV1.cut.id_KP718930.1	100.0	48.425	11.858	84.212	25.782	-	-	14.997	-	100	-
HIV1.cut.id_KP718931.1	100.0	59.122	75.518	75.048	48.482	-	-	42.39	-	100	100.0
HIV1.cut.id_KP718932.1	100.0	51.634	62.245	59.376	40.59	-	-	32.164	-	100	-
HIV1.cut.id_KP718933.1	100.0	58.07	58.837	94.545	65.746	-	-	47.374	-	100	-
HIV1.cut.id_KP718934.1	100.0	59.357	76.666	87.488	27.656	-	-	29.513	-	100	-
HIV1.cut.id_KP718935.1	100.0	49.785	42.517	75.08	57.251	-	-	27.056	-	100	-
HIV1.cut.id_KP718936.1	100.0	67.453	59.354	78.316	48.105	-	-	23.843	-	100	-
HIV1.cut.id_KP718937.1	100.0	59.664	45.549	64.568	40.7	-	-	25.403	-	100	-
HIV1.cut.id_KP718938.1	100.0	54.301	55.204	69.446	37.097	-	-	26.479	-	100	-
HIV1.cut.id_KT022360.1	100.0	63.336	48.224	92.427	58.627	-	-	-	-	100	-
HIV1.cut.id_KT022361.1	100.0	60.081	53.552	70.938	65.009	-	-	30.225	-	100	-
HIV1.cut.id_KT022362.1	100.0	28.073	-	43.958	-	-	-	-	-	100	-
HIV1.cut.id_KT022363.1	100.0	60.31	26.287	47.103	44.115	-	-	24.172	-	100	-
HIV1.cut.id_KT022364.1	100.0	62.027	53.677	59.347	36.403	-	-	12.085	-	100	-
HIV1.cut.id_KT022365.1	96.841	64.542	27.509	54.63	45.107	-	-	15.123	-	100	-
HIV1.cut.id_KT022366.1	100.0	55.933	-	43.289	16.867	-	-	-	-	100	-
HIV1.cut.id_KT022367.1	100.0	41.871	32.125	65.62	36.716	-	-	15.51	-	100	-
HIV1.cut.id_KT022368.1	100.0	50.694	48.204	73.953	28.422	-	-	14.527	-	100	19.541
HIV1.cut.id_KT022369.1	99.943	53.685	54.797	47.037	17.524	-	-	-	-	100	-
HIV1.cut.id_KT022370.1	95.635	47.145	44.124	54.199	50.029	-	-	12.361	-	100	-
HIV1.cut.id_KT022371.1	100.0	57.243	34.896	59.252	18.204	-	-	15.306	-	100	-
HIV1.cut.id_KT022372.1	98.969	49.032	61.871	30.947	11.579	-	-	15.187	-	100	-
HIV1.cut.id_KT022373.1	100.0	52.479	50.069	65.068	26.784	-	-	16.617	-	100	-
HIV1.cut.id_KT022374.1	100.0	67.753	35.597	53.281	34.362	-	-	39.54	-	100	-
HIV1.cut.id_KT022375.1	100.0	66.974	45.267	64.947	50.714	-	-	28.213	-	100	-
HIV1.cut.id_KT022376.1	100.0	46.862	45.428	47.849	16.829	-	-	-	-	100	-
HIV1.cut.id_KT022377.1	100.0	54.589	44.256	68.991	38.656	-	-	24.711	-	100	-
HIV1.cut.id_KT022378.1	91.972	62.795	58.136	58.41	30.958	-	-	13.441	-	100	-
HIV1.cut.id_KT022379.1	100.0	72.558	71.143	94.067	66.967	-	-	-	-	100	-
HIV1.cut.id_KT022380.1	99.954	68.822	27.247	67.492	47.902	-	-	18.833	-	100	-
HIV1.cut.id_KT022381.1	100.0	72.694	33.127	73.897	42.856	-	-	22.688	-	100	-
HIV1.cut.id_KT022382.1	100.0	55.836	57.624	75.928	46.251	-	-	41.465	-	100	-
HIV1.cut.id_KT022383.1	89.031	61.826	22.605	84.995	38.841	-	-	31.413	-	100	-
HIV1.cut.id_KT022384.1	-	-	-	62.417	27.978	-	-	22.952	-	100	-
HIV1.cut.id_KT022385.1	100.0	60.951	62.607	72.524	46.338	-	5.472	32.857	-	100	-
HIV1.cut.id_KT022386.1	100.0	80.147	82.244	66.988	66.827	-	-	27.671	-	100	-
HIV1.cut.id_KT022387.1	74.16	61.927	80.6	64.132	14.507	-	-	-	-	100	-
HIV1.cut.id_KT022388.1	96.76	58.944	44.501	88.239	58.362	-	-	50.16	-	100	-
HIV1.cut.id_KT022389.1	100.0	48.092	64.824	92.163	45.587	-	-	36.015	-	100	-
HIV1.cut.id_KT022390.1	100.0	52.978	76.121	29.26	38.745	-	-	23.833	-	100	-
HIV1.cut.id_KT022391.1	100.0	53.272	71.056	55.753	37.219	-	-	38.35	-	100	-
HIV1.cut.id_KT022392.1	100.0	43.768	-	50.017	66.471	-	-	14.32	-	100	-
HIV1.cut.id_KT022393.1	100.0	56.984	47.405	58.726	40.965	-	-	-	-	100	-
HIV1.cut.id_KT022394.1	100.0	55.003	74.253	63.905	42.626	-	-	26.294	-	100	-
HIV1.cut.id_KT022395.1	96.769	59.623	40.54	26.621	41.396	-	-	21.665	-	100	-
HIV1.cut.id_KT022396.1	100.0	45.968	38.571	54.307	32.093	-	-	6.191	-	100	-
HIV1.cut.id_KT022397.1	100.0	67.835	76.469	85.47	62.306	-	-	39.165	-	100	-
HIV1.cut.id_KT022398.1	100.0	59.248	37.255	86.641	49.398	-	-	37.45	-	100	-
HIV1.cut.id_KT022399.1	92.243	55.989	47.958	34.241	28.498	-	-	27.262	-	100	-
HIV1.cut.id_KT022400.1	100.0	74.161	50.636	76.75	47.966	-	-	46.935	-	100	-
HIV1.cut.id_KT022401.1	100.0	65.603	34.201	66.464	59.339	-	-	-	-	100	-
HIV1.cut.id_KT022402.1	100.0	77.796	52.45	97.716	81.496	-	-	32.142	-	100	100.0
HIV1.cut.id_KT022403.1	100.0	65.873	62.685	76.467	77.322	-	-	15.018	-	100	99.988
HIV1.cut.id_KT022404.1	100.0	57.661	12.025	87.071	16.262	-	-	-	-	100	-
HIV1.cut.id_KT022405.1	100.0	75.741	65.894	44.225	52.959	-	-	43.93	-	100	-
HIV1.cut.id_KT022406.1	100.0	53.463	81.617	73.876	53.44	-	-	33.028	-	100	100.0
HIV1.cut.id_KT022407.1	100.0	75.144	49.043	32.234	48.709	-	8.773	25.824	-	100	-
HIV1.cut.id_KT022408.1	100.0	54.123	57.79	54.522	58.474	-	-	-	-	100	-
HIV1.cut.id_KT022409.1	100.0	62.928	62.733	51.243	43.166	-	-	15.626	-	100	-
HIV1.cut.id_KT022410.1	100.0	59.049	80.458	66.999	30.722	-	-	22.749	-	100	-
HIV1.cut.id_KT022411.1	99.828	64.203	31.585	85.872	59.497	-	-	-	-	100	-
HIV1.cut.id_KT022412.1	100.0	36.703	30.435	50.15	26.892	-	-	33.184	-	100	-
HIV1.cut.id_KT022413.1	100.0	64.815	13.93	48.246	39.641	-	-	19.358	-	100	-
HIV1.cut.id_KT022414.1	100.0	63.929	25.066	54.685	18.819	-	-	15.456	-	100	-
HIV1.cut.id_KT022415.1	100.0	60.948	45.09	43.422	34.073	-	-	-	-	100	-
HIV1.cut.id_KT022416.1	100.0	68.002	45.132	65.706	49.644	-	-	50.425	-	100	-
HIV1.cut.id_KT022417.1	100.0	52.998	61.309	53.365	41.855	-	-	12.415	-	100	-
HIV1.cut.id_KT200348.1	88.489	35.826	-	37.761	-	-	-	-	-	100	-
HIV1.cut.id_KT200349.1	99.802	60.867	22.448	30.999	28.353	-	-	8.771	-	100	-
HIV1.cut.id_KT200350.1	99.307	46.306	23.445	55.244	17.974	-	-	-	-	100	-
HIV1.cut.id_KT200351.1	96.837	46.645	24.481	57.551	20.297	-	-	-	-	100	-
HIV1.cut.id_KT200352.1	100.0	42.571	-	61.188	15.823	-	-	-	-	100	-
HIV1.cut.id_KT200353.1	100.0	64.013	-	49.973	33.68	-	-	28.179	-	100	-
HIV1.cut.id_KT200354.1	100.0	56.423	14.497	46.164	37.72	-	-	14.225	-	100	-
HIV1.cut.id_KT200355.1	100.0	43.262	-	44.507	33.664	-	-	-	-	100	-
HIV1.cut.id_KT200356.1	87.962	50.719	-	54.274	14.693	-	-	-	-	100	-
HIV1.cut.id_KT200357.1	100.0	54.703	17.34	46.166	28.65	-	-	-	-	100	-
HIV1.cut.id_KT200358.1	100.0	54.44	12.695	52.072	34.74	-	-	29.555	-	100	-
HIV1.cut.id_KT259308.1	10.955	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259309.1	27.714	-	-	7.981	-	-	-	-	-	100	-
HIV1.cut.id_KT259310.1	-	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259311.1	40.495	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259312.1	51.634	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259313.1	37.158	-	-	5.066	-	-	-	-	-	100	-
HIV1.cut.id_KT259314.1	59.132	-	3.322	1.957	2.483	-	-	-	-	100	-
HIV1.cut.id_KT259315.1	100.0	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259316.1	68.654	-	-	11.803	-	-	16.052	-	-	100	-
HIV1.cut.id_KT259317.1	12.56	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT259318.1	59.353	-	-	7.314	-	-	-	-	-	100	-
HIV1.cut.id_KT259319.1	100.0	-	-	-	12.5	-	-	-	-	100	-
HIV1.cut.id_KT284371.1	-	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT284372.1	57.436	-	-	16.845	-	-	-	-	-	100	-
HIV1.cut.id_KT284373.1	-	-	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT284374.1	67.409	-	-	28.291	-	-	-	-	-	100	-
HIV1.cut.id_KT284375.1	46.237	7.306	2.6	13.888	-	-	-	-	-	100	-
HIV1.cut.id_KT284376.1	100.0	-	-	10.407	-	-	-	-	-	100	-
HIV1.cut.id_KT284377.1	-	12.024	-	12.046	13.462	-	-	-	-	100	-
HIV1.cut.id_KT284378.1	100.0	-	-	15.259	-	-	-	-	-	100	-
HIV1.cut.id_KT372798.1	64.322	12.329	-	-	-	-	-	-	-	100	-
HIV1.cut.id_KT427649.1	96.708	35.267	21.271	55.721	7.616	-	-	19.194	-	100	-
HIV1.cut.id_KT427650.1	99.878	50.886	5.869	51.905	16.855	-	-	8.527	-	100	-
HIV1.cut.id_KT427651.1	100.0	57.369	-	68.898	52.091	-	-	16.165	-	100	-
HIV1.cut.id_KT427670.1	86.167	51.112	16.607	54.267	34.92	-	-	18.426	-	100	76.701
HIV1.cut.id_KT427671.1	100.0	57.722	12.972	64.999	29.71	-	-	-	-	100	-
HIV1.cut.id_KT427674.1	100.0	58.181	44.341	71.821	14.595	-	-	-	-	100	50.539
HIV1.cut.id_KT427675.1	100.0	58.418	20.934	51.366	17.882	-	-	-	-	100	-
HIV1.cut.id_KT427676.1	100.0	30.154	-	10.07	12.662	-	-	-	-	100	-
HIV1.cut.id_KT427692.1	100.0	13.163	20.316	37.773	12.692	-	-	12.894	-	100	-
HIV1.cut.id_KT427698.1	100.0	48.315	23.226	61.055	52.566	-	-	17.425	-	100	-
HIV1.cut.id_KT427699.1	95.078	40.576	-	42.247	22.155	-	-	15.529	-	100	-
HIV1.cut.id_KT427700.1	99.855	61.261	14.429	43.92	24.989	-	-	-	-	100	-
HIV1.cut.id_KT427701.1	94.562	15.416	12.056	16.888	-	-	-	-	-	100	-
HIV1.cut.id_KT427705.1	100.0	2.476	13.604	5.475	-	-	-	-	-	100	-
HIV1.cut.id_KT427706.1	84.674	58.207	-	29.897	16.247	-	-	-	-	100	-
HIV1.cut.id_KT427708.1	89.907	12.187	3.456	46.653	-	-	-	-	-	100	-
HIV1.cut.id_KT427709.1	100.0	67.803	-	84.261	36.746	-	-	-	-	100	-
HIV1.cut.id_KT427711.1	98.382	49.612	40.636	28.547	54.511	-	-	12.706	-	100	-
HIV1.cut.id_KT427715.1	98.713	27.314	11.564	35.565	14.654	-	-	14.553	-	100	-
HIV1.cut.id_KT427716.1	100.0	59.798	38.148	52.659	39.636	-	0.766	33.052	-	100	-
HIV1.cut.id_KT427717.1	100.0	64.502	30.666	62.203	37.741	-	-	23.814	-	100	-
HIV1.cut.id_KT427718.1	98.116	28.809	12.055	40.454	27.479	-	-	-	-	100	-
HIV1.cut.id_KT427719.1	80.393	46.973	14.482	60.107	-	-	-	6.687	-	100	-
HIV1.cut.id_KT427720.1	100.0	48.618	13.896	49.088	14.693	-	-	-	-	100	-
HIV1.cut.id_KT427721.1	99.988	43.607	5.141	51.028	19.369	-	-	22.276	-	100	-
HIV1.cut.id_KT427722.1	98.569	24.282	8.386	41.73	13.422	-	-	-	-	100	-
HIV1.cut.id_KT427723.1	100.0	39.555	-	38.134	-	-	-	12.946	-	100	-
HIV1.cut.id_KT427724.1	100.0	55.156	27.578	57.034	50.08	-	-	37.196	-	100	-
HIV1.cut.id_KT427725.1	92.368	14.939	-	26.639	17.035	-	-	-	-	100	-
HIV1.cut.id_KT427726.1	93.943	35.998	-	-	13.413	-	-	-	-	100	-
HIV1.cut.id_KT427727.1	89.792	16.382	-	25.503	-	-	-	-	-	100	-
